
rho             theta           phi             
0.86981243849   -0.08683660346  0.00052604353   
0.86968924614   -0.08686254813  0.00052935543   
0.86956571934   -0.08688859723  0.00053268225   
0.86944184239   -0.08691475450  0.00053602449   
0.86931763725   -0.08694101577  0.00053938163   
0.86919308253   -0.08696738600  0.00054275434   
0.86906820207   -0.08699386061  0.00054614206   
0.86894298197   -0.08702044301  0.00054954523   
0.86881738390   -0.08704714181  0.00055296500   
0.86869146130   -0.08707394615  0.00055639999   
0.86856521800   -0.08710085566  0.00055985018   
0.86843865923   -0.08712786971  0.00056331551   
0.86831173425   -0.08715499961  0.00056679746   
0.86818449600   -0.08718223455  0.00057029467   
0.86805690155   -0.08720958421  0.00057380840   
0.86792898514   -0.08723704177  0.00057733781   
0.86780070819   -0.08726461600  0.00058088405   
0.86767211624   -0.08729229765  0.00058444596   
0.86754319032   -0.08732009131  0.00058802414   
0.86741391849   -0.08734800009  0.00059161904   
0.86728433593   -0.08737601691  0.00059522977   
0.86715440236   -0.08740415102  0.00059885753   
0.86702412767   -0.08743240084  0.00060250217   
0.86689354549   -0.08746075961  0.00060616284   
0.86676262364   -0.08748923487  0.00060984053   
0.86663136165   -0.08751782730  0.00061353537   
0.86649976180   -0.08754653696  0.00061724739   
0.86636785089   -0.08757535859  0.00062097594   
0.86623559251   -0.08760430071  0.00062472215   
0.86610302764   -0.08763335496  0.00062848497   
0.86597011091   -0.08766253185  0.00063226580   
0.86583688927   -0.08769182169  0.00063606340   
0.86570333285   -0.08772123164  0.00063987874   
0.86556946007   -0.08775075826  0.00064371141   
0.86543524537   -0.08778040781  0.00064756224   
0.86530069310   -0.08781017997  0.00065143122   
0.86516583119   -0.08784006920  0.00065531768   
0.86503062587   -0.08787008361  0.00065922270   
0.86489511486   -0.08790021550  0.00066314531   
0.86475928629   -0.08793046814  0.00066708597   
0.86462311935   -0.08796084683  0.00067104540   
0.86448663792   -0.08799134694  0.00067502304   
0.86434981383   -0.08802197543  0.00067901983   
0.86421270141   -0.08805272084  0.00068303431   
0.86407523949   -0.08808359757  0.00068706839   
0.86393746910   -0.08811459712  0.00069112100   
0.86379937403   -0.08814572386  0.00069519275   
0.86366096618   -0.08817697582  0.00069928342   
0.86352223362   -0.08820835642  0.00070339349   
0.86338318582   -0.08823986428  0.00070752283   
0.86324381436   -0.08827150204  0.00071167181   
0.86310412673   -0.08830326878  0.00071584036   
0.86296409603   -0.08833517139  0.00072002942   
0.86282375511   -0.08836720320  0.00072423815   
0.86268309018   -0.08839936812  0.00072846711   
0.86254211178   -0.08843166456  0.00073271613   
0.86240081172   -0.08846409522  0.00073698561   
0.86225919629   -0.08849665946  0.00074127551   
0.86211724630   -0.08852936256  0.00074558656   
0.86197500068   -0.08856219639  0.00074991774   
0.86183245212   -0.08859516347  0.00075426943   
0.86168956252   -0.08862827349  0.00075864294   
0.86154638918   -0.08866151406  0.00076303669   
0.86140286605   -0.08869490140  0.00076745286   
0.86125902946   -0.08872842800  0.00077189052   
0.86111490211   -0.08876208947  0.00077634912   
0.86097044984   -0.08879589471  0.00078082990   
0.86082566347   -0.08882984683  0.00078533331   
0.86068056150   -0.08886394248  0.00078985896   
0.86053516170   -0.08889817845  0.00079440648   
0.86038945610   -0.08893255757  0.00079897628   
0.86024343581   -0.08896708296  0.00080356884   
0.86009710664   -0.08900175425  0.00080818416   
0.85995045906   -0.08903657474  0.00081282273   
0.85980348946   -0.08907154633  0.00081748486   
0.85965619531   -0.08910667073  0.00082217084   
0.85950858629   -0.08914194671  0.00082688054   
0.85936067345   -0.08917737273  0.00083161383   
0.85921244367   -0.08921295303  0.00083637133   
0.85906390300   -0.08924868732  0.00084115305   
0.85891506346   -0.08928457382  0.00084595883   
0.85876591446   -0.08932061627  0.00085078921   
0.85861645512   -0.08935681604  0.00085564444   
0.85846667062   -0.08939317796  0.00086052523   
0.85831656979   -0.08942970111  0.00086543153   
0.85816615631   -0.08946638587  0.00087036344   
0.85801543309   -0.08950323278  0.00087532110   
0.85786439805   -0.08954024364  0.00088030483   
0.85771305734   -0.08957741825  0.00088531466   
0.85756138832   -0.08961476352  0.00089035158   
0.85740942159   -0.08965227328  0.00089541485   
0.85725712291   -0.08968995736  0.00090050585   
0.85710452325   -0.08972780950  0.00090562381   
0.85695161276   -0.08976583359  0.00091076933   
0.85679839199   -0.08980403092  0.00091594266   
0.85664485592   -0.08984240423  0.00092114424   
0.85649100856   -0.08988095404  0.00092637422   
0.85633685471   -0.08991968067  0.00093163272   
0.85618236388   -0.08995859336  0.00093692108   
0.85602756179   -0.08999768724  0.00094223871   
0.85587245195   -0.09003696306  0.00094758580   
0.85571703013   -0.09007642352  0.00095296280   
0.85556128118   -0.09011607418  0.00095837055   
0.85540523831   -0.09015590828  0.00096380822   
